algorithm,all_done,carbon_intensity_mean,district_net_electricity_consumption,district_net_electricity_consumption_cost,district_net_electricity_consumption_emission,district_net_electricity_consumption_without_storage,electricity_price_mean,episode,episode_step,global_step,reset_count,reward_axis_weights,reward_function,reward_mean,reward_profile,reward_sum,scenario,time_step
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5776239633560181,0,50,50,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5427179932594299,masac_unified_comparable_v4,-9.226205885410309,E3,51
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6299489736557007,0,51,51,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5412828326225281,masac_unified_comparable_v4,-9.201808154582977,E3,52
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6787081360816956,0,52,52,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5503504276275635,masac_unified_comparable_v4,-9.355957269668579,E3,53
MASAC,False,0.7830860018730164,0.0,0.0,0.0,0.0,0.7205785512924194,0,53,53,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5944486260414124,masac_unified_comparable_v4,-10.10562664270401,E3,54
MASAC,False,0.7676839828491211,0.0,0.0,0.0,0.0,0.7527068853378296,0,54,54,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.642024576663971,masac_unified_comparable_v4,-10.914417803287506,E3,55
MASAC,False,0.7458140254020691,0.0,0.0,0.0,0.0,0.7729036211967468,0,55,55,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.699419379234314,masac_unified_comparable_v4,-11.890129446983337,E3,56
MASAC,False,0.7315679788589478,0.0,0.0,0.0,0.0,0.779792308807373,0,56,56,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7770448327064514,masac_unified_comparable_v4,-13.209762156009674,E3,57
MASAC,False,0.7197750210762024,0.0,0.0,0.0,0.0,0.7729036211967468,0,57,57,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7365173101425171,masac_unified_comparable_v4,-12.52079427242279,E3,58
MASAC,False,0.7091590166091919,0.0,0.0,0.0,0.0,0.7527068853378296,0,58,58,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7521228194236755,masac_unified_comparable_v4,-12.786087930202484,E3,59
MASAC,False,0.7094759941101074,0.0,0.0,0.0,0.0,0.7205785512924194,0,59,59,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5017861127853394,masac_unified_comparable_v4,-8.530363917350769,E3,60
MASAC,False,0.7134789824485779,0.0,0.0,0.0,0.0,0.6787081360816956,0,60,60,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.049260951578617096,masac_unified_comparable_v4,-0.8374361768364906,E3,61
MASAC,False,0.7319080233573914,0.0,0.0,0.0,0.0,0.6299489736557007,0,61,61,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.0327850840985775,masac_unified_comparable_v4,-0.5573464296758175,E3,62
MASAC,False,0.760079026222229,0.0,0.0,0.0,0.0,0.5776239633560181,0,62,62,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.08840636163949966,masac_unified_comparable_v4,-1.5029081478714943,E3,63
MASAC,False,0.775255024433136,0.0,0.0,0.0,0.0,0.5252988934516907,0,63,63,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.07923784106969833,masac_unified_comparable_v4,-1.3470432981848717,E3,64
MASAC,False,0.7854830026626587,0.0,0.0,0.0,0.0,0.4765397608280182,0,64,64,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.24287661910057068,masac_unified_comparable_v4,-4.1289025247097015,E3,65
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6352859139442444,0,65,65,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.3568522036075592,masac_unified_comparable_v4,-6.0664874613285065,E3,66
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5883291363716125,0,66,66,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.2787539064884186,masac_unified_comparable_v4,-4.738816410303116,E3,67
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5588108897209167,0,67,67,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7802887558937073,masac_unified_comparable_v4,-13.264908850193024,E3,68
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5487427711486816,0,68,68,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7417387366294861,masac_unified_comparable_v4,-12.609558522701263,E3,69
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5588108897209167,0,69,69,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7171791791915894,masac_unified_comparable_v4,-12.192046046257019,E3,70
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.40254098176956177,0,70,70,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.6952925324440002,masac_unified_comparable_v4,-11.819973051548004,E3,71
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.4346693158149719,0,71,71,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5700340270996094,masac_unified_comparable_v4,-9.69057846069336,E3,72
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.4765397608280182,0,72,72,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5564049482345581,masac_unified_comparable_v4,-9.458884119987488,E3,73
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5252988934516907,0,73,73,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5559762120246887,masac_unified_comparable_v4,-9.451595604419708,E3,74
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5776239633560181,0,74,74,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5434706211090088,masac_unified_comparable_v4,-9.23900055885315,E3,75
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6299489736557007,0,75,75,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.6261504888534546,masac_unified_comparable_v4,-10.644558310508728,E3,76
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6787081360816956,0,76,76,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.6324427127838135,masac_unified_comparable_v4,-10.751526117324829,E3,77
MASAC,False,0.7816749811172485,0.0,0.0,0.0,0.0,0.7205785512924194,0,77,77,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.6372969150543213,masac_unified_comparable_v4,-10.834047555923462,E3,78
MASAC,False,0.7608190178871155,0.0,0.0,0.0,0.0,0.7527068853378296,0,78,78,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.6540613770484924,masac_unified_comparable_v4,-11.119043409824371,E3,79
MASAC,False,0.7348200082778931,0.0,0.0,0.0,0.0,0.7729036211967468,0,79,79,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7437407374382019,masac_unified_comparable_v4,-12.643592536449432,E3,80
MASAC,False,0.7109749913215637,0.0,0.0,0.0,0.0,0.779792308807373,0,80,80,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7800847291946411,masac_unified_comparable_v4,-13.261440396308899,E3,81
MASAC,False,0.6964979767799377,0.0,0.0,0.0,0.0,0.7729036211967468,0,81,81,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7651018500328064,masac_unified_comparable_v4,-13.006731450557709,E3,82
MASAC,False,0.7029060125350952,0.0,0.0,0.0,0.0,0.7527068853378296,0,82,82,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.8121196031570435,masac_unified_comparable_v4,-13.806033253669739,E3,83
MASAC,False,0.7039219737052917,0.0,0.0,0.0,0.0,0.7205785512924194,0,83,83,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.4763527512550354,masac_unified_comparable_v4,-8.097996771335602,E3,84
MASAC,False,0.7114700078964233,0.0,0.0,0.0,0.0,0.6787081360816956,0,84,84,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.2363886535167694,masac_unified_comparable_v4,-4.01860710978508,E3,85
MASAC,False,0.7294290065765381,0.0,0.0,0.0,0.0,0.6299489736557007,0,85,85,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.22945944964885712,masac_unified_comparable_v4,-3.900810644030571,E3,86
MASAC,False,0.7558450102806091,0.0,0.0,0.0,0.0,0.5776239633560181,0,86,86,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.19054606556892395,masac_unified_comparable_v4,-3.239283114671707,E3,87
MASAC,False,0.7718989849090576,0.0,0.0,0.0,0.0,0.5252988934516907,0,87,87,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.11126848310232162,masac_unified_comparable_v4,-1.8915642127394676,E3,88
MASAC,False,0.7852150201797485,0.0,0.0,0.0,0.0,0.4765397608280182,0,88,88,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.2602161467075348,masac_unified_comparable_v4,-4.423674494028091,E3,89
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.6352859139442444,0,89,89,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.3561396300792694,masac_unified_comparable_v4,-6.05437371134758,E3,90
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5883291363716125,0,90,90,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.33584436774253845,masac_unified_comparable_v4,-5.709354251623154,E3,91
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5588108897209167,0,91,91,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7482249140739441,masac_unified_comparable_v4,-12.71982353925705,E3,92
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5487427711486816,0,92,92,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7018794417381287,masac_unified_comparable_v4,-11.931950509548187,E3,93
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.5588108897209167,0,93,93,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.721842885017395,masac_unified_comparable_v4,-12.271329045295715,E3,94
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.40254098176956177,0,94,94,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.7038102746009827,masac_unified_comparable_v4,-11.964774668216705,E3,95
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.4346693158149719,0,95,95,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5844253897666931,masac_unified_comparable_v4,-9.935231626033783,E3,96
MASAC,False,0.7900000214576721,0.0,0.0,0.0,0.0,0.4765397608280182,0,96,96,2,"{""carbon"": 0.15, ""cost"": 0.6, ""flex"": 0.25}",CityLearnV3MADRLRewardFunction,-0.5532481670379639,masac_unified_comparable_v4,-9.405218839645386,E3,97
