available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value
True,OE1,Flexibilidad energetica,1.0,-0.012532744666700735,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9874672553332993
True,OE2,Emisiones de CO2,1.0,0.39322078533106763,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.3932207853310676
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10495685.787414465
True,OE2,Emisiones de CO2,10495685.787414465,1482899.6338865757,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,11978585.42130104
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28758.58647082397
True,OE2,Emisiones de CO2,28758.58647082397,4063.2025588854704,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,32821.78902970944
True,OE2,Emisiones de CO2,0.0,4063.2025588854685,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,4063.2025588854685
True,OE2,Emisiones de CO2,0.0,743481.4182227306,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,743481.4182227306
True,OE3,Costos energeticos,1.0,-0.07128564806642612,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9287143519335739
True,OE3,Costos energeticos,1.0,0.16572505921351466,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.1657250592135147
True,OE3,Costos energeticos,1.0,0.11941730438161446,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.1194173043816145
True,OE3,Costos energeticos,1.0,0.043624622804900204,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0436246228049002
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7149419.754495983
True,OE3,Costos energeticos,7149419.754495983,311890.7400637893,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7461310.494559772
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19589.687647894007
True,OE3,Costos energeticos,19589.687647894007,854.5927345051896,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,20444.280382399196
True,OE3,Costos energeticos,0.0,854.5927345051882,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,854.5927345051882
True,OE3,Costos energeticos,0.0,156372.66639914725,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,156372.66639914725
True,OE3,Costos energeticos,0.3791344496323413,0.008633502501190937,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.3877679521335322
