action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5194469094276428,0.0,0.0,0.0,0.0,57,3.5403805670328476,1.0,0.27776590970001724,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.5330017805099487,0.0,0.0,0.0,0.0,57,3.4962380139454767,1.0,0.2744191836631089,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_13,12,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.42691096663475037,0.0,0.0,0.0,0.0,113,3.4175228854689714,1.0,0.1292976727791592,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.43141472339630127,0.0,0.0,0.0,0.0,64,3.4308843135518807,1.0,0.22929084510542452,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.43173322081565857,0.0,0.0,0.0,0.0,92,3.430218680600312,1.0,0.159752010408303,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4923053979873657,0.0,0.0,0.0,0.0,113,3.376408750082525,1.0,0.12812193028167285,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
13,0.0,0.0,0.0,0.0,Building_17,16,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43466824293136597,0,0,0.0,0.0,-0.0,0,-0.0,0.0,-0.4977060556411743,0.0,0.0,0.0,0.0,113,3.4928962461426605,1.0,0.13702333118535776,0.0,0.0,0.0,-0.47685742378234863,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.14156522034999,1.0,0.1326623338562308,0.0,1
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,391.586669921875,-0.7970698475837708,179.1614532470703,309.3534851074219,391.586669921875,391.586669921875,64,3.2878199882222954,1.0,0.21887637465260923,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,0.1848604530096054,-0.6917131543159485,0.08457864075899124,0.14603976905345917,0.1848604530096054,0.1848604530096054,78,3.4972618233068697,1.0,0.1915628665532821,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,39.0087890625,-0.7786195874214172,17.847572326660156,30.816944122314453,39.0087890625,39.0087890625,92,3.2582525209510074,1.0,0.14950880845603737,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,36.67196273803711,-0.7773345708847046,16.778411865234375,28.97085189819336,36.67196273803711,36.67196273803711,78,3.2585972523200493,1.0,0.1761810357371966,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,54.225337982177734,-0.8276326060295105,24.809553146362305,42.838016510009766,54.225337982177734,54.225337982177734,57,3.58263519389127,1.0,0.29406152299621646,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
34,0.0,0.0,0.0,0.0,Building_6,5,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,348.8946838378906,-0.8013789057731628,159.62872314453125,275.6268005371094,348.8946838378906,348.8946838378906,260,3.2819726480371667,1.0,0.05383745007790052,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,2.9800853729248047,-0.7041625380516052,1.3634693622589111,2.3542675971984863,2.9800853729248047,2.9800853729248047,330,3.466886806649913,1.0,0.04504608473542965,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
19,0.0,0.0,0.0,0.0,Building_8,7,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,6.19936990737915,-0.7174670696258545,2.836378812789917,4.897502422332764,6.19936990737915,6.19936990737915,155,3.435621502946316,1.0,0.09643950923796624,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,2.1350696086883545,-0.6830996870994568,0.9768518805503845,1.6867049932479858,2.1350696086883545,2.1350696086883545,106,3.70707418270287,1.0,0.16076856148692797,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
8,0.0,0.0,0.0,0.0,Building_10,9,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,16.451881408691406,-0.7523168325424194,7.52717924118042,12.996986389160156,16.451881408691406,16.451881408691406,78,3.386026799278868,1.0,0.18642319538272345,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,66.45198059082031,-0.7872070670127869,30.40357208251953,52.497066497802734,66.45198059082031,66.45198059082031,57,3.347915112154983,1.0,0.24954410446317574,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,155.388671875,-0.7997101545333862,71.0945053100586,122.7570571899414,155.388671875,155.388671875,57,3.370131365015065,1.0,0.2562774108690128,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
13,1.0,1.0,0.07692307692307693,0.0,Building_13,12,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,0.1047736182808876,-0.6913527250289917,0.04793675243854523,0.08277115970849991,0.1047736182808876,0.1047736182808876,113,3.4760456398111437,1.0,0.13145100595676792,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,1.3521205186843872,-0.6969558596611023,0.6186316013336182,1.068175196647644,1.3521205186843872,1.3521205186843872,64,3.4809519787299736,1.0,0.23241388704627752,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,15.147623062133789,-0.7469797134399414,6.930445671081543,11.966622352600098,15.147623062133789,15.147623062133789,92,3.4004418073287894,1.0,0.15909206154553787,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,11.957420349121094,-0.7375363111495972,5.470841884613037,9.446362495422363,11.957420349121094,11.957420349121094,113,3.3228580354846,1.0,0.12386564369750235,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
13,0.0,0.0,0.0,0.0,Building_17,16,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.32958081364631653,0,8758,0.0,0.0,-0.0,8758,0.0,23.087642669677734,-0.7644219994544983,10.56321907043457,18.239238739013672,23.087642669677734,23.087642669677734,113,3.3497077696742816,1.0,0.12887062567525207,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076107,1.0,0.13128365083208368,0.0,8759
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6146625280380249,0.0,0.0,0.0,0.0,64,3.411525864499873,1.0,0.23431225784588605,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5060569047927856,0.0,0.0,0.0,0.0,78,3.536407057061777,1.0,0.195424760476901,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5752574801445007,0.0,0.0,0.0,0.0,92,3.60555005569515,1.0,0.1740509603658448,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5591148138046265,0.0,0.0,0.0,0.0,78,3.464355359802187,1.0,0.19151021702549395,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5955145955085754,0.0,0.0,0.0,0.0,57,3.5496438730528648,1.0,0.2758568998491555,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
34,1.0,0.0,-0.029411764705882353,-1.0,Building_6,5,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6102343797683716,0.0,0.0,0.0,0.0,260,3.452531263128258,1.0,0.05761011775869589,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5116909742355347,0.0,0.0,0.0,0.0,330,3.5196323656745663,1.0,0.04606499367139556,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
19,0.0,0.0,0.0,0.0,Building_8,7,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5083274245262146,0.0,0.0,0.0,0.0,155,3.5353589126896305,1.0,0.09840945779315886,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5148105025291443,0.0,0.0,0.0,0.0,106,3.650516143787624,1.0,0.1527974137438918,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,1.0,1.0,0.125,0.0,Building_10,9,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5810869336128235,0.0,0.0,0.0,0.0,78,3.492491613218173,1.0,0.19376026724393552,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6010268330574036,0.0,0.0,0.0,0.0,57,3.6306434062596864,1.0,0.2827958995312975,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6103187203407288,0.0,0.0,0.0,0.0,57,3.5907660295555397,1.0,0.2799655484002933,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
13,0.0,0.0,0.0,0.0,Building_13,12,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5080215930938721,0.0,0.0,0.0,0.0,113,3.5227462782343553,1.0,0.13456583741755612,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5114824771881104,0.0,0.0,0.0,0.0,64,3.5064414738050185,1.0,0.2365992950508371,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.516234278678894,0.0,0.0,0.0,0.0,92,3.538171539981524,1.0,0.16653400400410528,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5981907844543457,0.0,0.0,0.0,0.0,113,3.4326414527602274,1.0,0.13125098470301755,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
13,1.0,1.0,0.07692307692307693,0.0,Building_17,16,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.43774908781051636,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5812015533447266,0.0,0.0,0.0,0.0,113,3.5992517778668245,1.0,0.14230994616462067,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.28695225715637207,1,8757,0.0,0.0,-0.0,17517,0.0,433.45458984375,-0.8375293612480164,172.66647338867188,342.42913818359375,433.45458984375,433.45458984375,64,3.195554878002722,1.0,0.2111083761556074,0.0,0.0,0.0,-0.7998313307762146,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,13.765091244140493,1.0,0.1265223052510899,0.0,8759
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.28695225715637207,1,8757,0.0,0.0,-0.0,17517,0.0,15.16435432434082,-0.7857152223587036,6.040714740753174,11.979840278625488,15.16435432434082,15.16435432434082,78,3.4396024665700624,1.0,0.1882534897289215,0.0,0.0,0.0,-0.7998313307762146,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,13.765091244140493,1.0,0.1265223052510899,0.0,8759
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.28695225715637207,1,8757,0.0,0.0,-0.0,17517,0.0,94.53981018066406,-0.8221883773803711,37.65989685058594,74.68645477294922,94.53981018066406,94.53981018066406,92,3.1964251142334943,1.0,0.14377083896618822,0.0,0.0,0.0,-0.7998313307762146,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,13.765091244140493,1.0,0.1265223052510899,0.0,8759
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.28695225715637207,1,8757,0.0,0.0,-0.0,17517,0.0,31.04317283630371,-0.8136790990829468,12.366035461425781,24.524106979370117,31.04317283630371,31.04317283630371,78,3.267199042852577,1.0,0.17599790934950876,0.0,0.0,0.0,-0.7998313307762146,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,13.765091244140493,1.0,0.1265223052510899,0.0,8759
